time,value
2026-04-20T10:00:00,9.8926
2026-04-20T10:00:10,8.0394
2026-04-20T10:00:20,7.9302
2026-04-20T10:00:30,9.6118
2026-04-20T10:00:40,12.8096
2026-04-20T10:00:50,5.6397
2026-04-20T10:01:00,11.3309
2026-04-20T10:01:10,14.778
2026-04-20T10:01:20,12.6491
2026-04-20T10:01:30,14.1514
2026-04-20T10:01:40,9.1499
2026-04-20T10:01:50,15.694
2026-04-20T10:02:00,14.6705
2026-04-20T10:02:10,10.2171
2026-04-20T10:02:20,14.9617
2026-04-20T10:02:30,9.6202
2026-04-20T10:02:40,8.9451
2026-04-20T10:02:50,16.0093
2026-04-20T10:03:00,7.2726
2026-04-20T10:03:10,12.9648
2026-04-20T10:03:20,6.6364
2026-04-20T10:03:30,58.374
2026-04-20T10:03:40,66.9828
2026-04-20T10:03:50,55.8247
2026-04-20T10:04:00,162.7139
2026-04-20T10:04:10,195.1916
2026-04-20T10:04:20,209.5114
2026-04-20T10:04:30,292.274
2026-04-20T10:04:40,255.4712
2026-04-20T10:04:50,331.5942
2026-04-20T10:05:00,455.1037
2026-04-20T10:05:10,351.9538
2026-04-20T10:05:20,349.6286
2026-04-20T10:05:30,403.2826
2026-04-20T10:05:40,489.4503
2026-04-20T10:05:50,412.3794
2026-04-20T10:06:00,501.6295
2026-04-20T10:06:10,518.2494
2026-04-20T10:06:20,654.5382
2026-04-20T10:06:30,709.7001
2026-04-20T10:06:40,987.9156
2026-04-20T10:06:50,610.4504
2026-04-20T10:07:00,640.2847
2026-04-20T10:07:10,619.1335
2026-04-20T10:07:20,560.0683
2026-04-20T10:07:30,737.6481
2026-04-20T10:07:40,775.6868
2026-04-20T10:07:50,433.0793
2026-04-20T10:08:00,1214.3266
2026-04-20T10:08:10,573.9226
2026-04-20T10:08:20,919.9736
2026-04-20T10:08:30,1123.6879
2026-04-20T10:08:40,935.8957
2026-04-20T10:08:50,697.2077
2026-04-20T10:09:00,605.2412
2026-04-20T10:09:10,1266.764
2026-04-20T10:09:20,850.4511
2026-04-20T10:09:30,888.2575
2026-04-20T10:09:40,1161.5207
2026-04-20T10:09:50,1022.6883
