time,value
2026-04-20T10:00:00,17.904
2026-04-20T10:00:10,4.8264
2026-04-20T10:00:20,11.5183
2026-04-20T10:00:30,12.8855
2026-04-20T10:00:40,5.3633
2026-04-20T10:00:50,13.1892
2026-04-20T10:01:00,12.9294
2026-04-20T10:01:10,8.5111
2026-04-20T10:01:20,10.5494
2026-04-20T10:01:30,7.1248
2026-04-20T10:01:40,13.0123
2026-04-20T10:01:50,10.0832
2026-04-20T10:02:00,4.869
2026-04-20T10:02:10,11.4065
2026-04-20T10:02:20,10.9534
2026-04-20T10:02:30,7.8949
2026-04-20T10:02:40,8.6353
2026-04-20T10:02:50,9.3974
2026-04-20T10:03:00,10.1917
2026-04-20T10:03:10,11.4604
2026-04-20T10:03:20,9.3956
2026-04-20T10:03:30,10.4599
2026-04-20T10:03:40,46.9177
2026-04-20T10:03:50,32.5138
2026-04-20T10:04:00,58.7393
2026-04-20T10:04:10,101.4854
2026-04-20T10:04:20,90.0081
2026-04-20T10:04:30,78.2426
2026-04-20T10:04:40,109.5161
2026-04-20T10:04:50,162.1414
2026-04-20T10:05:00,163.0562
2026-04-20T10:05:10,141.6524
2026-04-20T10:05:20,90.2384
2026-04-20T10:05:30,155.5505
2026-04-20T10:05:40,220.183
2026-04-20T10:05:50,189.7754
2026-04-20T10:06:00,227.2999
2026-04-20T10:06:10,109.5431
2026-04-20T10:06:20,178.8036
2026-04-20T10:06:30,127.57
2026-04-20T10:06:40,245.0023
2026-04-20T10:06:50,268.4558
2026-04-20T10:07:00,294.2371
2026-04-20T10:07:10,243.298
2026-04-20T10:07:20,200.7026
2026-04-20T10:07:30,213.0141
2026-04-20T10:07:40,355.4477
2026-04-20T10:07:50,257.3237
2026-04-20T10:08:00,298.4362
2026-04-20T10:08:10,369.1445
2026-04-20T10:08:20,409.7747
2026-04-20T10:08:30,323.3934
2026-04-20T10:08:40,426.7483
2026-04-20T10:08:50,308.8927
2026-04-20T10:09:00,320.3761
2026-04-20T10:09:10,415.3961
2026-04-20T10:09:20,346.7195
2026-04-20T10:09:30,478.4925
2026-04-20T10:09:40,328.8906
2026-04-20T10:09:50,573.4263
