time,value
2026-04-20T10:00:00,0.138
2026-04-20T10:00:10,0.2446
2026-04-20T10:00:20,0.0
2026-04-20T10:00:30,0.0143
2026-04-20T10:00:40,0.1582
2026-04-20T10:00:50,0.0
2026-04-20T10:01:00,0.0079
2026-04-20T10:01:10,0.0
2026-04-20T10:01:20,0.1453
2026-04-20T10:01:30,0.0
2026-04-20T10:01:40,0.1276
2026-04-20T10:01:50,0.1228
2026-04-20T10:02:00,0.0
2026-04-20T10:02:10,0.0
2026-04-20T10:02:20,0.0249
2026-04-20T10:02:30,0.1062
2026-04-20T10:02:40,0.0309
2026-04-20T10:02:50,0.0
2026-04-20T10:03:00,0.0
2026-04-20T10:03:10,0.0659
2026-04-20T10:03:20,0.0152
2026-04-20T10:03:30,0.0
2026-04-20T10:03:40,0.0545
2026-04-20T10:03:50,0.0134
2026-04-20T10:04:00,0.0
2026-04-20T10:04:10,0.1916
2026-04-20T10:04:20,9.6347
2026-04-20T10:04:30,11.0431
2026-04-20T10:04:40,11.7882
2026-04-20T10:04:50,8.4861
2026-04-20T10:05:00,15.9319
2026-04-20T10:05:10,15.8644
2026-04-20T10:05:20,16.7705
2026-04-20T10:05:30,20.3719
2026-04-20T10:05:40,15.1837
2026-04-20T10:05:50,15.4372
2026-04-20T10:06:00,24.0
2026-04-20T10:06:10,25.3532
2026-04-20T10:06:20,23.7962
2026-04-20T10:06:30,22.0149
2026-04-20T10:06:40,40.6721
2026-04-20T10:06:50,21.5343
2026-04-20T10:07:00,9.7835
2026-04-20T10:07:10,43.569
2026-04-20T10:07:20,28.0388
2026-04-20T10:07:30,24.9017
2026-04-20T10:07:40,32.8689
2026-04-20T10:07:50,37.426
2026-04-20T10:08:00,44.3893
2026-04-20T10:08:10,40.1401
2026-04-20T10:08:20,28.5364
2026-04-20T10:08:30,39.3144
2026-04-20T10:08:40,50.957
2026-04-20T10:08:50,52.8897
2026-04-20T10:09:00,42.9672
2026-04-20T10:09:10,45.9095
2026-04-20T10:09:20,48.3283
2026-04-20T10:09:30,44.6158
2026-04-20T10:09:40,55.8564
2026-04-20T10:09:50,37.3103
