time,value
2026-04-20T10:00:00,0.1289
2026-04-20T10:00:10,0.0
2026-04-20T10:00:20,0.0
2026-04-20T10:00:30,0.0
2026-04-20T10:00:40,0.087
2026-04-20T10:00:50,0.0
2026-04-20T10:01:00,0.0
2026-04-20T10:01:10,0.0508
2026-04-20T10:01:20,0.0
2026-04-20T10:01:30,0.2897
2026-04-20T10:01:40,0.1536
2026-04-20T10:01:50,0.0
2026-04-20T10:02:00,0.0
2026-04-20T10:02:10,0.0
2026-04-20T10:02:20,0.107
2026-04-20T10:02:30,0.0
2026-04-20T10:02:40,0.0081
2026-04-20T10:02:50,0.0
2026-04-20T10:03:00,0.1384
2026-04-20T10:03:10,0.0
2026-04-20T10:03:20,0.0
2026-04-20T10:03:30,0.0
2026-04-20T10:03:40,0.0317
2026-04-20T10:03:50,0.0654
2026-04-20T10:04:00,0.1722
2026-04-20T10:04:10,0.0093
2026-04-20T10:04:20,26.5783
2026-04-20T10:04:30,30.6157
2026-04-20T10:04:40,24.8192
2026-04-20T10:04:50,22.7395
2026-04-20T10:05:00,37.7425
2026-04-20T10:05:10,38.1732
2026-04-20T10:05:20,43.7286
2026-04-20T10:05:30,36.7263
2026-04-20T10:05:40,58.794
2026-04-20T10:05:50,82.0768
2026-04-20T10:06:00,49.9273
2026-04-20T10:06:10,56.9747
2026-04-20T10:06:20,46.4061
2026-04-20T10:06:30,52.131
2026-04-20T10:06:40,30.3757
2026-04-20T10:06:50,96.4837
2026-04-20T10:07:00,80.8857
2026-04-20T10:07:10,61.9767
2026-04-20T10:07:20,66.9439
2026-04-20T10:07:30,78.7374
2026-04-20T10:07:40,81.6911
2026-04-20T10:07:50,78.0298
2026-04-20T10:08:00,76.1356
2026-04-20T10:08:10,46.9411
2026-04-20T10:08:20,92.4229
2026-04-20T10:08:30,103.0964
2026-04-20T10:08:40,67.6824
2026-04-20T10:08:50,60.0073
2026-04-20T10:09:00,55.7519
2026-04-20T10:09:10,101.7072
2026-04-20T10:09:20,96.763
2026-04-20T10:09:30,100.578
2026-04-20T10:09:40,69.2187
2026-04-20T10:09:50,132.1221
