time,value
2026-04-20T10:00:00,0.0
2026-04-20T10:00:10,0.0
2026-04-20T10:00:20,0.0
2026-04-20T10:00:30,0.0
2026-04-20T10:00:40,0.1068
2026-04-20T10:00:50,0.2047
2026-04-20T10:01:00,0.0
2026-04-20T10:01:10,0.0858
2026-04-20T10:01:20,0.0
2026-04-20T10:01:30,0.0275
2026-04-20T10:01:40,0.1235
2026-04-20T10:01:50,0.0024
2026-04-20T10:02:00,0.0
2026-04-20T10:02:10,0.0874
2026-04-20T10:02:20,0.1001
2026-04-20T10:02:30,0.0335
2026-04-20T10:02:40,0.0436
2026-04-20T10:02:50,0.0
2026-04-20T10:03:00,0.0
2026-04-20T10:03:10,0.0
2026-04-20T10:03:20,0.0
2026-04-20T10:03:30,0.0488
2026-04-20T10:03:40,2.7284
2026-04-20T10:03:50,3.3953
2026-04-20T10:04:00,3.9677
2026-04-20T10:04:10,3.6136
2026-04-20T10:04:20,6.5684
2026-04-20T10:04:30,5.5828
2026-04-20T10:04:40,9.8944
2026-04-20T10:04:50,16.2614
2026-04-20T10:05:00,16.4565
2026-04-20T10:05:10,8.2473
2026-04-20T10:05:20,16.5795
2026-04-20T10:05:30,18.6445
2026-04-20T10:05:40,16.11
2026-04-20T10:05:50,16.378
2026-04-20T10:06:00,24.0944
2026-04-20T10:06:10,31.1555
2026-04-20T10:06:20,32.994
2026-04-20T10:06:30,24.3711
2026-04-20T10:06:40,28.3287
2026-04-20T10:06:50,20.9166
2026-04-20T10:07:00,32.3527
2026-04-20T10:07:10,27.94
2026-04-20T10:07:20,28.1827
2026-04-20T10:07:30,32.45
2026-04-20T10:07:40,30.5242
2026-04-20T10:07:50,23.9771
2026-04-20T10:08:00,28.0271
2026-04-20T10:08:10,44.7385
2026-04-20T10:08:20,30.8891
2026-04-20T10:08:30,40.7434
2026-04-20T10:08:40,29.8246
2026-04-20T10:08:50,48.3031
2026-04-20T10:09:00,31.7628
2026-04-20T10:09:10,45.3493
2026-04-20T10:09:20,27.2825
2026-04-20T10:09:30,45.5719
2026-04-20T10:09:40,54.7033
2026-04-20T10:09:50,49.9468
