time,value
2026-04-20T10:00:00,0.0
2026-04-20T10:00:10,0.0599
2026-04-20T10:00:20,0.0909
2026-04-20T10:00:30,0.0233
2026-04-20T10:00:40,0.0858
2026-04-20T10:00:50,0.0
2026-04-20T10:01:00,0.1131
2026-04-20T10:01:10,0.0475
2026-04-20T10:01:20,0.0547
2026-04-20T10:01:30,0.0
2026-04-20T10:01:40,0.0176
2026-04-20T10:01:50,0.0
2026-04-20T10:02:00,0.0173
2026-04-20T10:02:10,0.1686
2026-04-20T10:02:20,0.0
2026-04-20T10:02:30,0.0
2026-04-20T10:02:40,0.0
2026-04-20T10:02:50,0.0
2026-04-20T10:03:00,0.0861
2026-04-20T10:03:10,0.0
2026-04-20T10:03:20,0.0
2026-04-20T10:03:30,0.0
2026-04-20T10:03:40,0.0
2026-04-20T10:03:50,0.0772
2026-04-20T10:04:00,6.8445
2026-04-20T10:04:10,13.3956
2026-04-20T10:04:20,1.4215
2026-04-20T10:04:30,22.5671
2026-04-20T10:04:40,12.6288
2026-04-20T10:04:50,7.6776
2026-04-20T10:05:00,17.0768
2026-04-20T10:05:10,19.0779
2026-04-20T10:05:20,31.9786
2026-04-20T10:05:30,32.8244
2026-04-20T10:05:40,42.8426
2026-04-20T10:05:50,47.0413
2026-04-20T10:06:00,53.9152
2026-04-20T10:06:10,21.8712
2026-04-20T10:06:20,22.0144
2026-04-20T10:06:30,27.8167
2026-04-20T10:06:40,25.4828
2026-04-20T10:06:50,63.6964
2026-04-20T10:07:00,15.8584
2026-04-20T10:07:10,38.1438
2026-04-20T10:07:20,71.7062
2026-04-20T10:07:30,34.5454
2026-04-20T10:07:40,54.5739
2026-04-20T10:07:50,68.6947
2026-04-20T10:08:00,60.7751
2026-04-20T10:08:10,59.3865
2026-04-20T10:08:20,59.8418
2026-04-20T10:08:30,26.1854
2026-04-20T10:08:40,56.0674
2026-04-20T10:08:50,83.0399
2026-04-20T10:09:00,72.1545
2026-04-20T10:09:10,60.6936
2026-04-20T10:09:20,36.9904
2026-04-20T10:09:30,89.6824
2026-04-20T10:09:40,75.7964
2026-04-20T10:09:50,96.5412
