time,value
2026-04-20T10:00:00,0.0389
2026-04-20T10:00:10,0.064
2026-04-20T10:00:20,0.0
2026-04-20T10:00:30,0.1363
2026-04-20T10:00:40,0.0
2026-04-20T10:00:50,0.0
2026-04-20T10:01:00,0.0
2026-04-20T10:01:10,0.0783
2026-04-20T10:01:20,0.0
2026-04-20T10:01:30,0.0316
2026-04-20T10:01:40,0.0801
2026-04-20T10:01:50,0.0086
2026-04-20T10:02:00,0.0
2026-04-20T10:02:10,0.0
2026-04-20T10:02:20,0.0537
2026-04-20T10:02:30,0.0
2026-04-20T10:02:40,0.1458
2026-04-20T10:02:50,0.0
2026-04-20T10:03:00,0.0
2026-04-20T10:03:10,0.0151
2026-04-20T10:03:20,0.0
2026-04-20T10:03:30,0.0
2026-04-20T10:03:40,0.0678
2026-04-20T10:03:50,0.0
2026-04-20T10:04:00,0.1689
2026-04-20T10:04:10,0.0
2026-04-20T10:04:20,31.7796
2026-04-20T10:04:30,53.7288
2026-04-20T10:04:40,35.9156
2026-04-20T10:04:50,56.4128
2026-04-20T10:05:00,79.2721
2026-04-20T10:05:10,64.5372
2026-04-20T10:05:20,71.2769
2026-04-20T10:05:30,90.9094
2026-04-20T10:05:40,54.9031
2026-04-20T10:05:50,88.5978
2026-04-20T10:06:00,96.2752
2026-04-20T10:06:10,92.126
2026-04-20T10:06:20,116.0614
2026-04-20T10:06:30,101.7801
2026-04-20T10:06:40,113.2682
2026-04-20T10:06:50,194.7571
2026-04-20T10:07:00,126.1756
2026-04-20T10:07:10,116.1147
2026-04-20T10:07:20,168.8852
2026-04-20T10:07:30,152.4693
2026-04-20T10:07:40,107.6183
2026-04-20T10:07:50,170.9108
2026-04-20T10:08:00,177.8617
2026-04-20T10:08:10,195.1456
2026-04-20T10:08:20,237.3053
2026-04-20T10:08:30,165.8603
2026-04-20T10:08:40,266.6768
2026-04-20T10:08:50,118.0327
2026-04-20T10:09:00,183.4488
2026-04-20T10:09:10,167.2604
2026-04-20T10:09:20,125.9171
2026-04-20T10:09:30,173.5484
2026-04-20T10:09:40,58.7901
2026-04-20T10:09:50,249.8303
