time,value
2026-04-20T10:00:00,0.0
2026-04-20T10:00:10,0.0
2026-04-20T10:00:20,0.0054
2026-04-20T10:00:30,0.0
2026-04-20T10:00:40,0.0172
2026-04-20T10:00:50,0.0625
2026-04-20T10:01:00,0.0
2026-04-20T10:01:10,0.0715
2026-04-20T10:01:20,0.0246
2026-04-20T10:01:30,0.056
2026-04-20T10:01:40,0.2481
2026-04-20T10:01:50,0.0009
2026-04-20T10:02:00,0.0267
2026-04-20T10:02:10,0.0808
2026-04-20T10:02:20,0.0
2026-04-20T10:02:30,0.0582
2026-04-20T10:02:40,0.0809
2026-04-20T10:02:50,0.0998
2026-04-20T10:03:00,0.0
2026-04-20T10:03:10,0.0
2026-04-20T10:03:20,0.0107
2026-04-20T10:03:30,4.6169
2026-04-20T10:03:40,5.002
2026-04-20T10:03:50,9.2352
2026-04-20T10:04:00,11.9009
2026-04-20T10:04:10,20.9255
2026-04-20T10:04:20,14.1142
2026-04-20T10:04:30,27.2704
2026-04-20T10:04:40,33.7598
2026-04-20T10:04:50,44.3029
2026-04-20T10:05:00,39.0547
2026-04-20T10:05:10,54.086
2026-04-20T10:05:20,47.8513
2026-04-20T10:05:30,62.5409
2026-04-20T10:05:40,44.7532
2026-04-20T10:05:50,32.6904
2026-04-20T10:06:00,53.019
2026-04-20T10:06:10,55.0117
2026-04-20T10:06:20,89.3477
2026-04-20T10:06:30,54.7953
2026-04-20T10:06:40,75.3235
2026-04-20T10:06:50,88.0386
2026-04-20T10:07:00,78.7959
2026-04-20T10:07:10,75.1213
2026-04-20T10:07:20,102.0664
2026-04-20T10:07:30,89.0182
2026-04-20T10:07:40,100.8063
2026-04-20T10:07:50,52.5163
2026-04-20T10:08:00,125.56
2026-04-20T10:08:10,81.7688
2026-04-20T10:08:20,94.916
2026-04-20T10:08:30,130.1647
2026-04-20T10:08:40,146.5241
2026-04-20T10:08:50,134.0988
2026-04-20T10:09:00,149.0867
2026-04-20T10:09:10,83.5115
2026-04-20T10:09:20,129.1973
2026-04-20T10:09:30,139.3344
2026-04-20T10:09:40,175.6783
2026-04-20T10:09:50,84.9706
